"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"17/09/2025";"0800";"21,8";"23,1";"21,8";"59,0";"59,0";"54,0";"13,4";"13,5";"13,3";"969,0";"969,0";"968,5";"";"";"";"";"0,0"
"17/09/2025";"0900";"20,4";"21,8";"20,4";"65,0";"65,0";"59,0";"13,6";"13,6";"13,4";"969,8";"969,8";"969,0";"";"";"";"";"0,0"
"17/09/2025";"1000";"21,7";"21,7";"20,3";"60,0";"65,0";"60,0";"13,7";"13,7";"13,5";"970,5";"970,5";"969,8";"";"";"";"84,10";"0,0"
"17/09/2025";"1100";"23,5";"23,5";"21,7";"56,0";"60,0";"56,0";"14,2";"14,2";"13,6";"971,1";"971,1";"970,5";"";"";"";"681,70";"0,0"
"17/09/2025";"1200";"25,8";"25,8";"23,5";"51,0";"56,0";"51,0";"14,9";"15,0";"14,2";"971,4";"971,4";"971,0";"";"";"";"1485,30";"0,0"
"17/09/2025";"1300";"28,8";"28,8";"25,8";"44,0";"51,0";"44,0";"15,4";"15,6";"14,8";"971,7";"971,7";"971,4";"";"";"";"2285,20";"0,0"
"17/09/2025";"1400";"30,5";"30,9";"28,0";"40,0";"45,0";"39,0";"15,3";"15,8";"15,0";"971,4";"971,7";"971,4";"";"";"";"2880,70";"0,0"
"17/09/2025";"1500";"32,3";"32,8";"30,3";"35,0";"40,0";"35,0";"14,9";"15,8";"14,7";"970,7";"971,5";"970,7";"";"";"";"3164,10";"0,0"
"17/09/2025";"1600";"33,8";"33,8";"31,9";"31,0";"36,0";"31,0";"14,5";"15,3";"14,1";"969,7";"970,7";"969,7";"";"";"";"3254,80";"0,0"
"17/09/2025";"1700";"33,4";"34,5";"32,7";"31,0";"33,0";"30,0";"13,8";"14,7";"13,7";"968,6";"969,7";"968,6";"";"";"";"3102,70";"0,0"
"17/09/2025";"1800";"34,1";"34,6";"33,4";"29,0";"31,0";"29,0";"13,5";"14,3";"13,3";"967,8";"968,6";"967,8";"";"";"";"2663,70";"0,0"
"17/09/2025";"1900";"34,1";"34,8";"33,9";"29,0";"29,0";"27,0";"13,3";"13,9";"12,5";"967,4";"967,8";"967,4";"";"";"";"2047,60";"0,0"
"17/09/2025";"2000";"33,7";"34,6";"33,5";"29,0";"29,0";"28,0";"13,3";"13,6";"12,8";"967,5";"967,5";"967,4";"";"";"";"1207,90";"0,0"
"17/09/2025";"2100";"32,2";"33,7";"32,1";"31,0";"31,0";"28,0";"12,9";"13,6";"12,5";"967,8";"967,8";"967,5";"";"";"";"412,80";"0,0"
"17/09/2025";"2200";"30,6";"32,2";"30,3";"33,0";"35,0";"31,0";"12,7";"13,0";"12,7";"968,2";"968,2";"967,8";"";"";"";"10,80";"0,0"
"17/09/2025";"2300";"29,2";"30,7";"29,2";"36,0";"36,0";"33,0";"12,6";"12,8";"12,6";"969,0";"969,0";"968,2";"";"";"";"";"0,0"
"18/09/2025";"0000";"28,0";"29,2";"27,9";"37,0";"37,0";"36,0";"11,9";"12,6";"11,9";"969,9";"969,9";"969,0";"";"";"";"";"0,0"
"18/09/2025";"0100";"27,0";"28,0";"26,7";"38,0";"39,0";"37,0";"11,4";"11,9";"11,4";"970,4";"970,5";"969,9";"";"";"";"";"0,0"
"18/09/2025";"0200";"25,1";"27,0";"25,1";"42,0";"42,0";"38,0";"11,3";"11,4";"11,2";"970,6";"970,7";"970,4";"";"";"";"";"0,0"
"18/09/2025";"0300";"24,2";"25,1";"24,1";"43,0";"43,0";"42,0";"10,7";"11,2";"10,7";"970,6";"970,6";"970,5";"";"";"";"";"0,0"
"18/09/2025";"0400";"23,4";"24,4";"23,4";"43,0";"43,0";"42,0";"10,2";"10,7";"10,2";"970,6";"970,7";"970,4";"";"";"";"";"0,0"
"18/09/2025";"0500";"22,5";"23,5";"22,4";"46,0";"46,0";"43,0";"10,3";"10,3";"9,9";"970,9";"971,0";"970,6";"";"";"";"";"0,0"
"18/09/2025";"0600";"21,0";"22,5";"21,0";"54,0";"54,0";"46,0";"11,4";"11,4";"10,2";"970,3";"970,9";"970,3";"";"";"";"";"0,0"
"18/09/2025";"0700";"19,7";"21,0";"19,7";"60,0";"60,0";"54,0";"11,9";"11,9";"11,4";"970,8";"970,8";"970,3";"";"";"";"";"0,0"
"18/09/2025";"0800";"19,1";"19,7";"19,1";"65,0";"65,0";"60,0";"12,4";"12,4";"11,9";"971,0";"971,0";"970,8";"";"";"";"";"0,0"
"18/09/2025";"0900";"18,6";"19,2";"18,6";"68,0";"68,0";"65,0";"12,5";"12,5";"12,3";"971,7";"971,7";"971,0";"";"";"";"";"0,0"
"18/09/2025";"1000";"18,7";"18,7";"18,4";"68,0";"69,0";"68,0";"12,7";"12,7";"12,5";"972,6";"972,6";"971,7";"";"";"";"81,50";"0,0"
"18/09/2025";"1100";"20,5";"20,5";"18,7";"61,0";"68,0";"61,0";"12,7";"12,8";"12,5";"973,3";"973,4";"972,6";"";"";"";"792,20";"0,0"
"18/09/2025";"1200";"23,1";"23,1";"20,3";"52,0";"61,0";"52,0";"12,6";"12,9";"12,3";"974,0";"974,0";"973,3";"";"";"";"1635,50";"0,0"
"18/09/2025";"1300";"25,4";"25,7";"22,8";"42,0";"52,0";"42,0";"11,7";"12,6";"11,3";"973,7";"974,0";"973,7";"";"";"";"2438,10";"0,0"
"18/09/2025";"1400";"27,2";"27,7";"25,1";"36,0";"42,0";"36,0";"10,8";"12,1";"10,6";"973,0";"973,8";"973,0";"";"";"";"3027,00";"0,0"
"18/09/2025";"1500";"29,3";"29,6";"26,9";"30,0";"37,0";"30,0";"9,9";"11,5";"9,7";"971,8";"973,0";"971,8";"";"";"";"3310,00";"0,0"
"18/09/2025";"1600";"30,8";"32,0";"28,9";"27,0";"31,0";"26,0";"9,6";"10,7";"8,9";"970,8";"971,8";"970,8";"";"";"";"3389,90";"0,0"
"18/09/2025";"1700";"31,8";"32,7";"30,7";"24,0";"27,0";"23,0";"8,8";"9,6";"8,2";"969,9";"970,8";"969,9";"";"";"";"3249,20";"0,0"
"18/09/2025";"1800";"32,5";"33,1";"31,5";"24,0";"25,0";"23,0";"9,1";"9,5";"8,5";"969,1";"969,9";"969,0";"";"";"";"2784,70";"0,0"
"18/09/2025";"1900";"33,0";"33,5";"32,3";"21,0";"24,0";"20,0";"7,5";"9,6";"7,3";"968,6";"969,1";"968,6";"";"";"";"2127,10";"0,0"
"18/09/2025";"2000";"32,3";"33,2";"32,3";"21,0";"21,0";"19,0";"7,0";"7,8";"6,5";"968,5";"968,6";"968,5";"";"";"";"1335,70";"0,0"
"18/09/2025";"2100";"30,4";"32,3";"30,4";"24,0";"24,0";"21,0";"7,6";"7,7";"6,9";"968,4";"968,5";"968,4";"";"";"";"472,70";"0,0"
"18/09/2025";"2200";"28,2";"30,6";"28,0";"27,0";"27,0";"24,0";"7,3";"7,6";"7,2";"968,7";"968,7";"968,4";"";"";"";"10,20";"0,0"
"18/09/2025";"2300";"26,9";"28,2";"26,2";"29,0";"30,0";"27,0";"7,1";"7,4";"7,1";"969,0";"969,1";"968,7";"";"";"";"";"0,0"
"19/09/2025";"0000";"27,0";"27,1";"24,9";"28,0";"33,0";"28,0";"7,0";"7,5";"7,0";"969,2";"969,2";"969,0";"";"";"";"";"0,0"
"19/09/2025";"0100";"26,1";"27,4";"26,1";"30,0";"30,0";"27,0";"6,9";"7,0";"6,8";"969,7";"969,7";"969,2";"";"";"";"";"0,0"
"19/09/2025";"0200";"25,6";"26,1";"25,2";"32,0";"32,0";"30,0";"7,7";"7,7";"6,9";"969,6";"969,8";"969,6";"";"";"";"";"0,0"
"19/09/2025";"0300";"24,0";"25,8";"24,0";"38,0";"38,0";"32,0";"8,8";"8,8";"7,7";"969,4";"969,6";"969,4";"";"";"";"";"0,0"
"19/09/2025";"0400";"22,8";"24,1";"22,5";"45,0";"46,0";"38,0";"10,3";"10,3";"8,9";"969,7";"969,7";"969,4";"";"";"";"";"0,0"
"19/09/2025";"0500";"21,8";"22,8";"21,7";"50,0";"50,0";"45,0";"11,0";"11,0";"10,3";"969,3";"969,7";"969,3";"";"";"";"";"0,0"
"19/09/2025";"0600";"20,8";"21,9";"20,8";"55,0";"55,0";"50,0";"11,5";"11,7";"11,0";"969,3";"969,4";"969,3";"";"";"";"";"0,0"
"19/09/2025";"0700";"19,8";"20,8";"19,7";"61,0";"61,0";"55,0";"12,1";"12,1";"11,4";"969,0";"969,3";"968,9";"";"";"";"";"0,0"
"19/09/2025";"0800";"19,2";"19,8";"19,1";"67,0";"67,0";"61,0";"12,9";"13,0";"12,1";"969,4";"969,4";"968,9";"";"";"";"";"0,0"
"19/09/2025";"0900";"18,1";"19,2";"18,1";"73,0";"73,0";"67,0";"13,1";"13,3";"12,9";"971,6";"971,6";"969,4";"";"";"";"";"0,0"
"19/09/2025";"1000";"17,5";"18,1";"17,3";"75,0";"76,0";"73,0";"13,1";"13,1";"13,0";"971,9";"972,0";"971,3";"";"";"";"48,10";"0,0"
"19/09/2025";"1100";"19,2";"19,6";"17,5";"69,0";"76,0";"67,0";"13,3";"13,4";"12,7";"972,9";"973,0";"971,8";"";"";"";"599,70";"0,0"
"19/09/2025";"1200";"21,9";"21,9";"19,2";"59,0";"69,0";"59,0";"13,6";"13,9";"13,2";"972,6";"972,9";"972,5";"";"";"";"1476,10";"0,0"
"19/09/2025";"1300";"24,9";"25,2";"21,9";"49,0";"59,0";"49,0";"13,3";"14,0";"13,3";"972,3";"972,7";"972,2";"";"";"";"2319,70";"0,0"
"19/09/2025";"1400";"27,8";"28,3";"24,7";"41,0";"50,0";"40,0";"13,2";"14,0";"13,0";"971,8";"972,3";"971,8";"";"";"";"2895,40";"0,0"
"19/09/2025";"1500";"31,3";"31,3";"27,7";"33,0";"41,0";"32,0";"12,9";"13,6";"12,5";"970,8";"971,8";"970,8";"";"";"";"3174,70";"0,0"
"19/09/2025";"1600";"33,3";"33,3";"30,8";"25,0";"33,0";"23,0";"10,4";"13,0";"8,4";"969,8";"970,8";"969,8";"";"";"";"3248,20";"0,0"
"19/09/2025";"1700";"34,8";"35,5";"32,9";"21,0";"25,0";"20,0";"9,5";"10,6";"8,3";"968,8";"969,8";"968,8";"";"";"";"3116,60";"0,0"
"19/09/2025";"1800";"35,1";"36,2";"34,3";"21,0";"22,0";"19,0";"9,7";"10,2";"8,4";"967,9";"968,8";"967,9";"";"";"";"2399,10";"0,0"
"19/09/2025";"1900";"35,9";"36,3";"35,0";"21,0";"22,0";"20,0";"10,0";"10,3";"9,0";"967,5";"967,9";"967,5";"";"";"";"1988,30";"0,0"
"19/09/2025";"2000";"34,9";"35,9";"34,9";"22,0";"22,0";"21,0";"10,0";"10,2";"9,5";"967,4";"967,6";"967,4";"";"";"";"1204,60";"0,0"
"19/09/2025";"2100";"32,7";"34,9";"32,7";"26,0";"26,0";"22,0";"10,7";"11,2";"9,7";"967,6";"967,6";"967,4";"";"";"";"398,00";"0,0"
"19/09/2025";"2200";"28,9";"32,7";"28,9";"31,0";"31,0";"26,0";"10,2";"10,9";"10,1";"968,1";"968,1";"967,6";"";"";"";"11,00";"0,0"
"19/09/2025";"2300";"27,4";"28,9";"26,9";"33,0";"34,0";"31,0";"9,6";"10,3";"9,6";"968,7";"968,7";"968,1";"";"";"";"";"0,0"
"20/09/2025";"0000";"26,7";"27,6";"26,7";"36,0";"36,0";"33,0";"10,3";"10,3";"9,6";"969,3";"969,3";"968,7";"";"";"";"";"0,0"
"20/09/2025";"0100";"26,0";"26,7";"25,8";"38,0";"39,0";"36,0";"10,7";"10,7";"10,3";"969,5";"969,5";"969,3";"";"";"";"";"0,0"
"20/09/2025";"0200";"25,2";"26,1";"25,2";"40,0";"41,0";"38,0";"10,6";"10,9";"10,6";"969,6";"969,6";"969,4";"";"";"";"";"0,0"
"20/09/2025";"0300";"25,0";"25,4";"24,9";"40,0";"40,0";"39,0";"10,3";"10,6";"10,3";"969,5";"969,6";"969,5";"";"";"";"";"0,0"
"20/09/2025";"0400";"24,5";"25,2";"24,5";"41,0";"41,0";"39,0";"10,6";"10,6";"10,2";"969,4";"969,5";"969,2";"";"";"";"";"0,0"
"20/09/2025";"0500";"24,6";"24,8";"23,6";"42,0";"44,0";"41,0";"11,0";"11,0";"10,5";"969,1";"969,5";"969,1";"";"";"";"";"0,0"
"20/09/2025";"0600";"23,2";"24,7";"23,2";"46,0";"46,0";"42,0";"11,1";"11,1";"11,0";"968,7";"969,2";"968,7";"";"";"";"";"0,0"
"20/09/2025";"0700";"21,9";"23,6";"21,8";"51,0";"51,0";"45,0";"11,3";"11,3";"11,0";"968,8";"968,8";"968,6";"";"";"";"";"0,0"
"20/09/2025";"0800";"21,8";"22,2";"21,7";"51,0";"52,0";"50,0";"11,4";"11,4";"11,3";"969,1";"969,1";"968,8";"";"";"";"";"0,0"
"20/09/2025";"0900";"21,4";"21,9";"21,4";"55,0";"55,0";"51,0";"11,9";"11,9";"11,4";"969,7";"969,7";"969,0";"";"";"";"";"0,0"
"20/09/2025";"1000";"22,0";"22,0";"20,7";"56,0";"58,0";"54,0";"12,9";"12,9";"11,9";"970,2";"970,2";"969,7";"";"";"";"96,10";"0,0"
"20/09/2025";"1100";"24,5";"24,6";"22,0";"57,0";"57,0";"56,0";"15,3";"15,3";"12,9";"970,8";"970,8";"970,2";"";"";"";"694,70";"0,0"
"20/09/2025";"1200";"27,6";"27,6";"24,5";"52,0";"57,0";"52,0";"16,9";"16,9";"15,4";"970,9";"971,1";"970,8";"";"";"";"1507,10";"0,0"
"20/09/2025";"1300";"30,8";"30,8";"27,1";"46,0";"53,0";"46,0";"17,9";"18,1";"16,6";"970,3";"970,9";"970,3";"";"";"";"2301,10";"0,0"
"20/09/2025";"1400";"33,0";"33,0";"30,1";"41,0";"46,0";"40,0";"17,9";"18,0";"17,0";"969,8";"970,3";"969,8";"";"";"";"2856,90";"0,0"
"20/09/2025";"1500";"34,2";"34,9";"32,4";"35,0";"41,0";"35,0";"16,5";"17,6";"16,4";"968,7";"969,9";"968,7";"";"";"";"3125,30";"0,0"
"20/09/2025";"1600";"35,2";"35,3";"33,6";"34,0";"36,0";"32,0";"16,8";"17,0";"16,1";"967,5";"968,8";"967,5";"";"";"";"3210,20";"0,0"
"20/09/2025";"1700";"35,5";"36,4";"34,4";"32,0";"35,0";"31,0";"16,4";"17,3";"16,2";"966,4";"967,5";"966,4";"";"";"";"2880,50";"0,0"
"20/09/2025";"1800";"35,6";"36,9";"34,8";"32,0";"34,0";"30,0";"16,3";"17,3";"15,9";"965,0";"966,4";"965,0";"";"";"";"2043,20";"0,0"
"20/09/2025";"1900";"36,2";"36,9";"35,1";"30,0";"33,0";"29,0";"15,8";"16,8";"15,5";"964,1";"965,0";"964,1";"";"";"";"1709,80";"0,0"
"20/09/2025";"2000";"35,6";"36,6";"35,4";"32,0";"32,0";"30,0";"16,5";"16,7";"15,8";"963,7";"964,1";"963,7";"";"";"";"1285,50";"0,0"
"20/09/2025";"2100";"33,8";"35,8";"33,8";"35,0";"35,0";"30,0";"16,1";"16,6";"15,4";"964,0";"964,0";"963,7";"";"";"";"252,00";"0,0"
"20/09/2025";"2200";"31,6";"33,8";"31,6";"42,0";"42,0";"35,0";"16,9";"16,9";"16,1";"965,0";"965,0";"964,0";"";"";"";"16,20";"0,0"
"20/09/2025";"2300";"30,0";"31,6";"29,3";"46,0";"51,0";"42,0";"17,2";"18,2";"17,0";"965,6";"965,6";"965,0";"";"";"";"";"0,0"
"21/09/2025";"0000";"28,3";"30,0";"28,2";"51,0";"51,0";"46,0";"17,2";"17,5";"17,1";"966,0";"966,0";"965,6";"";"";"";"";"0,0"
"21/09/2025";"0100";"27,1";"28,3";"27,1";"54,0";"54,0";"51,0";"17,0";"17,2";"16,8";"966,0";"966,1";"965,9";"";"";"";"";"0,0"
"21/09/2025";"0200";"27,7";"28,0";"26,8";"52,0";"55,0";"51,0";"16,8";"17,1";"16,8";"965,6";"966,0";"965,6";"";"";"";"";"0,0"
"21/09/2025";"0300";"26,9";"28,0";"26,9";"54,0";"54,0";"50,0";"16,6";"16,8";"16,6";"966,3";"966,3";"965,6";"";"";"";"";"0,0"
"21/09/2025";"0400";"25,7";"27,0";"25,7";"59,0";"59,0";"54,0";"17,2";"17,2";"16,7";"966,1";"966,4";"966,1";"";"";"";"";"0,0"
"21/09/2025";"0500";"24,7";"25,7";"24,7";"64,0";"64,0";"59,0";"17,5";"17,5";"17,2";"965,6";"966,1";"965,6";"";"";"";"";"0,0"
"21/09/2025";"0600";"24,7";"24,9";"24,1";"65,0";"67,0";"64,0";"17,8";"17,9";"17,5";"965,2";"965,6";"965,2";"";"";"";"";"0,0"
"21/09/2025";"0700";"24,2";"24,8";"24,0";"67,0";"69,0";"65,0";"17,7";"17,9";"17,7";"964,8";"965,3";"964,8";"";"";"";"";"0,0"
"21/09/2025";"0800";"22,6";"24,3";"22,6";"74,0";"74,0";"67,0";"17,7";"17,8";"17,6";"964,7";"964,8";"964,6";"";"";"";"";"0,0"
"21/09/2025";"0900";"22,6";"23,0";"22,4";"75,0";"76,0";"73,0";"17,9";"17,9";"17,7";"964,8";"964,8";"964,7";"";"";"";"";"0,0"
"21/09/2025";"1000";"23,2";"23,3";"22,6";"74,0";"75,0";"73,0";"18,3";"18,3";"17,9";"964,9";"965,2";"964,8";"";"";"";"61,00";"0,0"
"21/09/2025";"1100";"27,5";"27,5";"23,2";"59,0";"74,0";"59,0";"18,9";"19,2";"18,3";"965,5";"965,5";"964,9";"";"";"";"703,10";"0,0"
"21/09/2025";"1200";"29,6";"30,0";"27,1";"52,0";"60,0";"51,0";"18,6";"19,2";"18,5";"965,4";"965,7";"965,4";"";"";"";"1436,30";"0,0"
"21/09/2025";"1300";"32,6";"32,8";"29,6";"44,0";"52,0";"43,0";"18,8";"19,1";"18,3";"965,1";"965,4";"965,0";"";"";"";"2304,90";"0,0"
"21/09/2025";"1400";"34,4";"34,7";"32,4";"39,0";"44,0";"38,0";"18,3";"18,8";"18,1";"965,0";"965,2";"964,9";"";"";"";"2879,10";"0,0"
"21/09/2025";"1500";"35,2";"36,0";"33,7";"36,0";"40,0";"34,0";"17,8";"18,7";"17,6";"964,1";"965,0";"964,1";"";"";"";"3163,70";"0,0"
"21/09/2025";"1600";"37,3";"37,3";"35,2";"32,0";"36,0";"32,0";"17,6";"18,3";"16,9";"962,9";"964,2";"962,9";"";"";"";"2912,70";"0,0"
"21/09/2025";"1700";"37,4";"37,5";"35,4";"30,0";"33,0";"30,0";"17,0";"17,2";"16,3";"961,3";"962,9";"961,3";"";"";"";"1665,10";"0,0"
"21/09/2025";"1800";"32,4";"37,6";"20,4";"51,0";"100,0";"30,0";"20,9";"24,9";"15,1";"960,8";"963,0";"960,8";"";"";"";"1118,00";"7,6"
"21/09/2025";"1900";"32,4";"34,9";"32,4";"45,0";"51,0";"38,0";"18,8";"21,4";"18,1";"960,7";"960,8";"959,9";"";"";"";"1727,30";"0,0"
"21/09/2025";"2000";"30,8";"32,2";"26,9";"57,0";"71,0";"45,0";"21,1";"21,6";"18,7";"960,4";"960,9";"960,0";"";"";"";"938,70";"0,4"
"21/09/2025";"2100";"31,1";"32,8";"30,8";"52,0";"56,0";"50,0";"20,0";"21,7";"19,9";"960,9";"960,9";"960,3";"";"";"";"334,50";"0,0"
"21/09/2025";"2200";"28,4";"31,1";"26,2";"62,0";"72,0";"50,0";"20,4";"21,0";"17,9";"961,5";"961,6";"960,9";"";"";"";"40,50";"3,4"
"21/09/2025";"2300";"27,4";"28,5";"27,3";"63,0";"64,0";"61,0";"19,7";"20,5";"19,7";"961,8";"961,8";"961,4";"";"";"";"";"0,0"
"22/09/2025";"0000";"26,9";"27,5";"26,8";"63,0";"64,0";"62,0";"19,2";"19,8";"19,2";"962,5";"962,5";"961,8";"";"";"";"";"0,0"
"22/09/2025";"0100";"26,8";"27,0";"26,6";"61,0";"64,0";"60,0";"18,7";"19,3";"18,6";"962,3";"962,6";"962,3";"";"";"";"";"0,0"
"22/09/2025";"0200";"26,6";"26,8";"26,3";"61,0";"63,0";"61,0";"18,5";"18,8";"18,5";"962,4";"962,5";"962,2";"";"";"";"";"0,0"
"22/09/2025";"0300";"25,5";"26,6";"25,5";"65,0";"66,0";"61,0";"18,6";"18,7";"18,5";"962,6";"962,6";"962,4";"";"";"";"";"0,0"
"22/09/2025";"0400";"25,3";"25,6";"25,1";"66,0";"67,0";"65,0";"18,5";"18,7";"18,5";"961,9";"962,6";"961,9";"";"";"";"";"0,0"
"22/09/2025";"0500";"25,0";"25,5";"25,0";"68,0";"68,0";"66,0";"18,6";"18,6";"18,5";"962,1";"962,2";"961,8";"";"";"";"";"0,0"
"22/09/2025";"0600";"24,9";"25,5";"24,8";"69,0";"70,0";"66,0";"18,8";"18,8";"18,6";"962,5";"962,5";"962,1";"";"";"";"";"0,0"
"22/09/2025";"0700";"24,0";"24,9";"24,0";"73,0";"73,0";"68,0";"18,8";"18,8";"18,7";"962,1";"962,7";"962,1";"";"";"";"";"0,0"
"22/09/2025";"0800";"24,3";"24,6";"23,9";"71,0";"73,0";"70,0";"18,7";"18,8";"18,7";"962,0";"962,2";"962,0";"";"";"";"";"0,0"
"22/09/2025";"0900";"23,8";"24,5";"23,8";"73,0";"73,0";"70,0";"18,7";"18,8";"18,7";"962,0";"962,1";"961,7";"";"";"";"";"0,0"
"22/09/2025";"1000";"24,9";"24,9";"23,7";"70,0";"74,0";"70,0";"19,1";"19,1";"18,7";"962,5";"962,5";"962,0";"";"";"";"103,80";"0,0"
"22/09/2025";"1100";"26,8";"26,8";"24,9";"64,0";"71,0";"64,0";"19,5";"19,6";"19,1";"963,7";"963,7";"962,5";"";"";"";"642,00";"0,0"
"22/09/2025";"1200";"29,3";"29,3";"26,8";"58,0";"65,0";"57,0";"20,0";"20,0";"19,5";"964,3";"964,4";"963,7";"";"";"";"1319,30";"0,0"
"22/09/2025";"1300";"31,1";"31,2";"29,3";"51,0";"58,0";"50,0";"19,7";"20,5";"19,4";"964,6";"964,8";"964,3";"";"";"";"1954,60";"0,0"
"22/09/2025";"1400";"24,3";"32,7";"24,3";"60,0";"60,0";"42,0";"16,0";"20,1";"14,4";"967,0";"967,0";"964,4";"";"";"";"1782,00";"0,0"
"22/09/2025";"1500";"22,1";"24,4";"20,7";"92,0";"100,0";"60,0";"20,8";"22,0";"16,2";"966,4";"967,1";"966,3";"";"";"";"1173,60";"1,6"
"22/09/2025";"1600";"21,7";"22,7";"21,7";"78,0";"98,0";"77,0";"17,7";"21,9";"17,6";"966,3";"967,5";"966,2";"";"";"";"662,10";"0,0"
"22/09/2025";"1700";"19,4";"21,7";"19,4";"";"100,0";"78,0";"";"20,2";"17,6";"967,4";"967,5";"966,2";"";"";"";"95,30";"1,6"
"22/09/2025";"1800";"19,0";"19,4";"19,0";"";"";"";"";"";"";"967,0";"967,6";"966,6";"";"";"";"98,30";"3,8"
"22/09/2025";"1900";"20,2";"20,3";"18,9";"100,0";"";"";"20,2";"";"";"966,8";"967,0";"965,8";"";"";"";"605,10";"1,0"
"22/09/2025";"2000";"20,5";"20,5";"20,1";"100,0";"100,0";"100,0";"20,5";"20,5";"20,1";"967,6";"967,7";"966,8";"";"";"";"267,00";"0,0"
"22/09/2025";"2100";"20,8";"20,9";"20,5";"100,0";"100,0";"100,0";"20,8";"20,8";"20,5";"968,5";"968,7";"967,6";"";"";"";"195,30";"0,0"
"22/09/2025";"2200";"20,7";"20,8";"20,7";"97,0";"100,0";"97,0";"20,2";"20,8";"20,2";"969,0";"969,1";"968,4";"";"";"";"11,80";"0,0"
"22/09/2025";"2300";"20,1";"20,7";"20,1";"100,0";"100,0";"93,0";"20,1";"20,5";"19,5";"969,7";"970,2";"969,0";"";"";"";"";"0,0"
"23/09/2025";"0000";"19,7";"20,1";"19,6";"100,0";"100,0";"100,0";"19,7";"20,1";"19,6";"971,1";"971,2";"969,7";"";"";"";"";"0,0"
"23/09/2025";"0100";"19,3";"19,7";"19,3";"100,0";"100,0";"100,0";"19,3";"19,7";"19,3";"971,3";"971,4";"970,9";"";"";"";"";"0,0"
"23/09/2025";"0200";"18,5";"19,4";"18,5";"95,0";"100,0";"87,0";"17,7";"19,4";"16,8";"971,5";"971,8";"971,3";"";"";"";"";"0,0"
"23/09/2025";"0300";"17,8";"18,5";"17,6";"100,0";"100,0";"95,0";"17,8";"18,3";"17,6";"972,0";"972,0";"971,5";"";"";"";"";"0,0"
"23/09/2025";"0400";"16,3";"17,8";"16,1";"";"100,0";"100,0";"";"17,7";"16,1";"972,2";"972,4";"972,0";"";"";"";"";"0,0"
"23/09/2025";"0500";"14,4";"16,3";"14,2";"";"";"";"";"";"";"972,0";"972,3";"971,9";"";"";"";"";"0,0"
"23/09/2025";"0600";"13,4";"14,6";"13,3";"";"";"";"";"";"";"971,7";"972,0";"971,7";"";"";"";"";"0,0"
"23/09/2025";"0700";"13,2";"14,1";"12,4";"";"";"";"";"";"";"971,9";"971,9";"971,6";"";"";"";"";"0,0"
"23/09/2025";"0800";"13,4";"13,5";"12,0";"100,0";"";"";"13,4";"";"";"972,0";"972,2";"971,9";"";"";"";"";"0,0"
"23/09/2025";"0900";"13,1";"13,5";"11,6";"100,0";"";"";"13,0";"";"";"972,3";"972,3";"971,9";"";"";"";"";"0,0"
"23/09/2025";"1000";"14,8";"14,9";"12,9";"73,0";"99,0";"72,0";"10,1";"12,7";"9,9";"973,0";"973,0";"972,2";"";"";"";"168,90";"0,2"
"23/09/2025";"1100";"17,3";"17,3";"14,8";"65,0";"73,0";"64,0";"10,6";"11,0";"9,8";"974,0";"974,0";"973,0";"";"";"";"959,70";"0,0"
"23/09/2025";"1200";"19,5";"19,8";"17,3";"64,0";"67,0";"63,0";"12,6";"13,3";"10,5";"974,7";"974,7";"973,9";"";"";"";"1860,60";"0,0"
"23/09/2025";"1300";"20,8";"20,8";"19,4";"67,0";"69,0";"64,0";"14,3";"14,5";"12,5";"975,1";"975,2";"974,6";"";"";"";"2672,10";"0,0"
"23/09/2025";"1400";"23,1";"23,1";"20,8";"56,0";"68,0";"53,0";"13,7";"15,5";"13,2";"975,0";"975,2";"975,0";"";"";"";"3246,00";"0,0"
"23/09/2025";"1500";"25,0";"25,3";"22,7";"46,0";"57,0";"44,0";"12,6";"14,3";"11,3";"974,4";"975,0";"974,4";"";"";"";"3470,50";"0,0"
"23/09/2025";"1600";"27,3";"27,4";"24,6";"38,0";"47,0";"37,0";"11,9";"13,2";"10,3";"973,6";"974,4";"973,6";"";"";"";"3613,80";"0,0"
"23/09/2025";"1700";"27,4";"28,2";"26,6";"34,0";"41,0";"33,0";"10,0";"12,5";"9,9";"972,6";"973,6";"972,6";"";"";"";"3473,40";"0,0"
"23/09/2025";"1800";"29,0";"29,2";"27,3";"33,0";"36,0";"29,0";"11,2";"11,9";"8,7";"971,9";"972,6";"971,9";"";"";"";"2999,90";"0,0"
"23/09/2025";"1900";"29,7";"29,7";"28,5";"31,0";"34,0";"29,0";"10,9";"11,8";"9,1";"971,5";"971,9";"971,5";"";"";"";"2308,70";"0,0"
"23/09/2025";"2000";"29,1";"29,7";"28,9";"31,0";"34,0";"30,0";"10,3";"12,1";"10,1";"971,2";"971,5";"971,1";"";"";"";"1462,60";"0,0"
